UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012341216;1;2017-10-25;Netto: 11045.82 11045.82 Provv: 331.38 165.69
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012357958;1;2017-10-25;Netto: 12276.32 12276.32 Provv: 368.28 184.14
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012377297;1;2017-10-23;Netto: 13974.98 13974.98 Provv: 419.24 209.62
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012398871;1;2017-10-26;Netto: 9000.00 9000.00 Provv: 270.00 135.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012402355;1;2017-10-27;Netto: 6409.12 6409.12 Provv: 192.28 96.14
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012404555;1;2017-10-28;Netto: 35000.00 35000.00 Provv: 1050.00 525.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012404687;1;2017-10-28;Netto: 15000.00 15000.00 Provv: 450.00 225.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012406571;1;2017-10-28;Netto: 6392.78 6392.78 Provv: 191.78 95.89
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012461270;1;2017-12-01;Netto: 10335.00 10335.00 Provv: 310.06 155.03
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012461956;1;2017-12-02;Netto: 7500.00 7500.00 Provv: 225.00 112.50
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012462218;1;2017-12-02;Netto: 3146.85 3146.85 Provv: 94.40 47.20
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012463215;1;2017-12-02;Netto: 31636.00 31636.00 Provv: 949.08 474.54
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFC11;50012472133;1;2017-12-20;Netto: 3042.03 3042.03 Provv: 91.26 45.63
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFCF1;50012383501;1;2017-10-19;Netto: 3000.00 3000.00 Provv: 90.00 45.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFCF1;50012390240;1;2017-10-23;Netto: 15000.00 15000.00 Provv: 450.00 225.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFCF4;50008708328;1;2013-04-18;Netto: 7741.07 7741.07 Provv: 154.82 154.82
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFCF4;50009758725;1;2015-01-10;Netto: 240461.95 240461.95 Provv: 4809.24 2404.62
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFCF4;50009886688;1;2015-03-05;Netto: 136160.76 136160.76 Provv: 2723.22 1361.61
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFCF8;50010888475;1;2016-04-28;Netto: 94000.00 94000.00 Provv: 1880.00 940.00
UNI;4009;TUTTO IL PORTAFOGLIO;NULL;02;1 ;2019-02-22;KO;NESSUNA AGGREGAZIONE;PFDC1;5906500008;1;2000-09-19;Netto: 5152195.00 5152195.00 Provv: 101022.00 0.00
