UNI;4013;GESTIONE ;NULL;02;20;2019-02-22;KO;NESSUNA AGGREGAZIONE;APE01;99999001010;1;2018-07-01; Provv: 1 1
UNI;4013;GESTIONE ;NULL;02;20;2019-02-22;KO;NESSUNA AGGREGAZIONE;APE01;99999001012;1;2018-07-01; Provv: 1 1
UNI;4013;GESTIONE ;NULL;02;20;2019-02-22;KO;NESSUNA AGGREGAZIONE;APE01;99999001013;1;2018-08-01; Provv: 1 1
UNI;4013;GESTIONE ;NULL;02;20;2019-02-22;KO;NESSUNA AGGREGAZIONE;APE01;99999001014;1;2018-08-01; Provv: 1 1
UNI;4013;GESTIONE ;NULL;02;20;2019-02-22;KO;NESSUNA AGGREGAZIONE;APE01;99999001015;1;2018-07-01; Provv: 1 1
UNI;4013;GESTIONE ;NULL;02;20;2019-02-22;KO;NESSUNA AGGREGAZIONE;APE01;99999001023;1;2018-07-01; Provv: 1 1
UNI;4013;GESTIONE ;NULL;02;20;2019-02-22;KO;NESSUNA AGGREGAZIONE;APE01;99999001034;1;2018-08-01; Provv: 1 1
UNI;4013;GESTIONE ;NULL;02;20;2019-02-22;KO;NESSUNA AGGREGAZIONE;APE01;99999001038;1;2018-08-01; Provv: 1 1
